,date,views,comments,article,tag,sentiment_score,sentiment_tag
680,2020-03-20,91141,99,"Restrictions 'likely' to last beyond March, a rate freeze for businesses: Today's Covid-19 main points",General news,0.05555555555555555,Neutral
681,2020-03-19,25757,38,The Explainer: How did misinformation about the coronavirus spread on Whatsapp in Ireland?,General news,0.0,Neutral
682,2020-03-19,43473,73,Some supermarkets are banning children - but does the science back up their reasons?,General news,0.0,Neutral
683,2020-03-18,30133,26,"Debunked: No, gardaí did not ask off-licences to open late on St Patrick's Day to stop house parties",General news,-0.15,Negative
684,2020-03-18,105519,40,Is it OK to go for that walk outdoors? What you need to know about social distancing ,General news,0.26666666666666666,Positive
685,2020-03-18,45847,18,Here are the potential Covid-19 vaccine and treatment options being developed,Vaccine,0.05,Neutral
686,2020-03-18,76182,70,Explainer: What did Leo Varadkar mean when he spoke about 'cocooning' the ill and elderly?  ,General news,-0.40625,Negative
687,2020-03-18,51192,57,"Debunked: No, you can't test for the coronavirus by holding your breath for more than 10 seconds",General news,0.5,Positive
688,2020-03-16,66420,16,'It's all about assessing risk': How to protect yourself and family at home from the coronavirus,General news,0.0,Neutral
689,2020-03-16,47904,71,Why the UK's reliance on 'herd immunity' is being condemned as 'wrong' and 'letting the fire burn',General news,-0.5,Negative
690,2020-03-16,81677,88,Simon Coveney criticises WhatsApp messages about lockdown that are spread 'deliberately to cause panic',Lockdown,0.0,Neutral
691,2020-03-15,307694,46,"Debunked: No, four young people are not in a serious condition in CUH after taking non-steroidal, anti-inflammatory drugs",General news,-0.11666666666666665,Negative
692,2020-03-13,98837,50,"Debunked: No, the HSE is not telling people to stockpile food, despite what this WhatsApp message says",General news,0.0,Neutral
693,2020-03-13,48009,31,Are playdates okay? The HSE's advice on social distancing for children ,General news,0.26666666666666666,Positive
694,2020-03-13,42206,0,Got any messages on WhatsApp about coronavirus that sound untrue? Send it to us and we'll check it out,General news,0.4,Positive
695,2020-03-13,38032,53,"Debunked: No, this tweet saying that all Cheltenham racegoers from Ireland are being put into isolation is not true",General news,-0.175,Negative
696,2020-03-13,313305,82,Debunked: 'No substance whatsoever' to WhatsApp voicenote claiming Ireland is going into 'Status Red' lockdown,Lockdown,0.0,Neutral
697,2020-03-12,69145,36,"FactCheck: No, drinking water every 15 minutes will not protect you from getting the coronavirus",General news,0.0,Neutral
698,2020-03-11,37292,44,The Explainer: How can Ireland stop an Italy-style spread of coronavirus?,General news,0.0,Neutral
699,2020-03-10,100198,126,'If we start too early compliance levels go down': Why Ireland isn't implementing severe lockdown measures ,Lockdown,-0.02777777777777779,Negative
700,2020-03-09,36365,26,Explainer: What the government's new income support plan means for workers who have to self-isolate,General news,0.13636363636363635,Neutral
701,2020-03-07,95001,54,Coronavirus: What is contact tracing and who is considered a 'close contact'?,General news,0.0,Neutral
702,2020-03-06,138832,41,An image being shared on social media naming schools closing due to Covid-19 is fake: here's why,General news,-0.19722222222222222,Negative
703,2020-03-06,59962,13,Who are the WHO? What does 'community transmission' mean? - A Covid-19 glossary of terms,General news,-0.3125,Negative
704,2020-03-06,39535,60,Explainer: What supports are in place for workers who get Covid-19 or have to self-isolate?,General news,0.0,Neutral
705,2020-03-04,119458,39,"Workers' entitlements, risks for infants and why we're not restricting travel - Answers to our readers' Covid-19 questions",Travel,0.0,Neutral
706,2020-03-04,17700,33,How to speak to your children about the coronavirus ,General news,0.0,Neutral
707,2020-03-03,36346,17,"Yes, it's safe to receive a package from China. No, there are no media blackouts: Exploding myths about Covid-19",General news,0.5,Positive
708,2020-03-02,81299,41,Here are workers' entitlements if they are affected by Covid-19,General news,0.0,Neutral
709,2020-03-02,29247,29,"Covid-19 Explained: TCD's lead virus expert on match bans, self-isolation, and hand washing",General news,0.0,Neutral
710,2020-03-02,116431,43,Covid-19: What are the symptoms and what protocols are in place to deal with suspected cases?,General news,0.0,Neutral
711,2020-02-29,24513,11,Covid-19 Explained: The government's top coronavirus expert on what you need to know,General news,0.5,Positive
712,2020-02-28,82646,32,Why those messages you're getting on WhatsApp about coronavirus cases in Ireland are (probably) not true,General news,-0.175,Negative
713,2020-02-27,19742,10,The Explainer: What you need to know about Covid-19,General news,0.0,Neutral
714,2020-02-25,101063,26,Travel advice: Can I cancel my trip to Italy over coronavirus (and will I get a refund)?,Travel,0.0,Neutral
