X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-7.692596,53.288234,2021/03/31 00:00:00+00,411,235854,6,4687,2021/03/29 00:00:00+00,235398,13689,1450,28262,0,165,130,532,862,1055,1539,1902,112147,123175,76,7151,15795,41284,41591,37962,34957,26228,34,0,0,0,395,2433,3080,1987,13066,9815,7508
-7.692596,53.288234,2021/04/01 00:00:00+00,761,236600,18,4705,2021/03/30 00:00:00+00,235809,13717,1456,28272,0,165,130,532,863,1059,1547,1905,112349,123384,76,7169,15868,41344,41641,38047,35019,26260,35,0,0,0,396,2441,3082,1989,13087,9822,7511
-7.692596,53.288234,2021/04/02 00:00:00+00,591,237187,8,4713,2021/03/31 00:00:00+00,236560,13736,1457,28295,0,166,131,533,866,1061,1548,1909,112726,123756,78,7233,15973,41457,41756,38193,35110,26325,33,0,0,0,397,2443,3084,1991,13121,9835,7516
-7.692596,53.288234,2021/04/03 00:00:00+00,511,237695,2,4715,2021/04/01 00:00:00+00,237148,13767,1458,28312,0,166,131,536,869,1065,1554,1912,113021,124049,78,7273,16071,41546,41856,38288,35183,26371,31,0,0,0,398,2446,3089,1995,13144,9851,7524
-7.692596,53.288234,2021/04/04 00:00:00+00,457,238148,3,4718,2021/04/02 00:00:00+00,237656,13790,1460,28336,0,169,133,536,871,1072,1558,1913,113262,124315,79,7303,16158,41617,41942,38393,35241,26414,33,0,0,0,399,2447,3090,1997,13160,9858,7529
-7.692596,53.288234,2021/04/05 00:00:00+00,320,238466,0,4718,2021/04/03 00:00:00+00,238109,13801,1462,28346,0,169,133,537,872,1074,1559,1916,113511,124519,79,7336,16213,41703,42009,38477,35298,26456,32,0,0,0,400,2447,3092,1998,13180,9863,7533
-7.692596,53.288234,2021/04/06 00:00:00+00,443,238907,9,4727,2021/04/04 00:00:00+00,238426,13813,1463,28352,0,169,133,537,876,1075,1563,1916,113675,124672,79,7356,16263,41762,42067,38536,35335,26475,30,0,0,0,401,2447,3095,1998,13188,9869,7534
-7.692596,53.288234,2021/04/07 00:00:00+00,423,239325,5,4732,2021/04/05 00:00:00+00,238869,13821,1465,28361,0,169,133,537,878,1075,1565,1917,113915,124875,79,7382,16354,41831,42136,38615,35386,26507,31,0,0,0,402,2448,3097,1998,13208,9875,7534
-7.692596,53.288234,2021/04/08 00:00:00+00,400,239723,7,4737,2021/04/06 00:00:00+00,239288,13855,1465,28374,0,169,133,538,882,1078,1573,1922,114131,125076,81,7410,16432,41903,42198,38681,35431,26543,30,0,0,0,403,2451,3105,2000,13225,9888,7536
-7.692596,53.288234,2021/04/09 00:00:00+00,473,240192,34,4769,2021/04/07 00:00:00+00,239682,13873,1467,28386,0,170,134,538,885,1080,1573,1925,114335,125266,81,7436,16476,41954,42271,38770,35485,26577,35,0,0,0,404,2453,3108,2003,13236,9897,7539
-7.692596,53.288234,2021/04/10 00:00:00+00,455,240643,14,4783,2021/04/08 00:00:00+00,240149,13893,1472,28403,0,170,134,539,889,1081,1575,1928,114557,125511,81,7457,16560,42048,42352,38848,35537,26609,29,0,0,0,405,2456,3113,2004,13253,9904,7540
-7.692596,53.288234,2021/04/11 00:00:00+00,303,240945,2,4785,2021/04/09 00:00:00+00,240604,13920,1476,28421,0,171,135,541,889,1082,1580,1931,114773,125749,82,7476,16628,42145,42430,38936,35586,26639,30,0,0,0,406,2462,3118,2007,13270,9910,7543
-7.692596,53.288234,2021/04/12 00:00:00+00,394,241330,0,4785,2021/04/10 00:00:00+00,240907,13933,1477,28432,0,171,136,541,891,1088,1581,1933,114941,125884,82,7497,16674,42192,42485,38993,35619,26667,32,0,0,0,407,2462,3119,2007,13280,9915,7544
-7.692596,53.288234,2021/04/13 00:00:00+00,358,241684,18,4803,2021/04/11 00:00:00+00,241300,13946,1478,28449,0,172,136,542,896,1089,1581,1935,115120,126098,82,7526,16727,42254,42554,39075,35662,26702,33,0,0,0,408,2463,3120,2008,13291,9923,7545
-7.692596,53.288234,2021/04/14 00:00:00+00,431,242105,12,4812,2021/04/12 00:00:00+00,241655,13972,1484,28466,0,172,136,542,899,1093,1586,1941,115284,126289,82,7549,16777,42313,42620,39138,35708,26732,31,0,0,0,409,2465,3122,2012,13300,9927,7550
-7.692596,53.288234,2021/04/15 00:00:00+00,309,242402,8,4820,2021/04/13 00:00:00+00,242084,13991,1485,28486,0,172,139,543,901,1096,1589,1945,115487,126514,83,7572,16846,42373,42694,39214,35777,26775,33,0,0,0,410,2466,3124,2012,13311,9931,7550
-7.692596,53.288234,2021/04/16 00:00:00+00,420,242819,11,4831,2021/04/14 00:00:00+00,242390,14009,1486,28496,0,172,139,543,903,1098,1593,1948,115654,126653,83,7595,16885,42422,42737,39278,35819,26798,34,0,0,0,411,2470,3127,2012,13327,9938,7550
-7.692596,53.288234,2021/04/17 00:00:00+00,420,243238,4,4835,2021/04/15 00:00:00+00,242809,14029,1490,28507,0,172,139,544,906,1101,1597,1949,115871,126853,85,7619,16950,42497,42805,39356,35877,26825,32,0,0,0,412,2473,3131,2013,13344,9944,7551
-7.692596,53.288234,2021/04/18 00:00:00+00,269,243508,1,4836,2021/04/16 00:00:00+00,243228,14040,1492,28517,0,173,139,545,907,1101,1600,1950,116082,127059,87,7647,17015,42560,42889,39426,35929,26864,32,0,0,0,413,2475,3133,2013,13356,9948,7553
-7.692596,53.288234,2021/04/19 00:00:00+00,403,243911,0,4836,2021/04/17 00:00:00+00,243498,14050,1493,28531,0,173,139,546,908,1101,1602,1951,116217,127194,87,7660,17055,42606,42937,39468,35969,26890,31,0,0,0,414,2479,3134,2013,13366,9952,7554
-7.692596,53.288234,2021/04/20 00:00:00+00,390,244297,11,4847,2021/04/18 00:00:00+00,243897,14068,1495,28550,0,173,139,547,909,1104,1607,1957,116427,127383,87,7693,17101,42691,43003,39531,36028,26922,30,0,0,0,415,2480,3135,2013,13379,9953,7555
-7.692596,53.288234,2021/04/21 00:00:00+00,401,244695,15,4856,2021/04/19 00:00:00+00,244285,14094,1496,28566,0,173,139,549,911,1107,1615,1960,116642,127556,87,7705,17150,42758,43071,39595,36078,26965,34,0,0,0,416,2486,3136,2014,13407,9956,7559
-7.692596,53.288234,2021/04/22 00:00:00+00,617,245310,10,4866,2021/04/20 00:00:00+00,244686,14117,1497,28579,0,173,140,551,914,1112,1616,1964,116860,127739,87,7734,17209,42831,43137,39662,36133,26992,31,0,0,0,417,2490,3138,2015,13420,9964,7563
-7.692596,53.288234,2021/04/23 00:00:00+00,434,245743,1,4867,2021/04/21 00:00:00+00,245299,14144,1498,28588,0,174,141,554,916,1114,1622,1967,117158,128054,87,7763,17297,42942,43235,39763,36229,27037,33,0,0,0,418,2497,3139,2016,13448,9979,7565
-7.692596,53.288234,2021/04/24 00:00:00+00,461,246204,5,4872,2021/04/22 00:00:00+00,245732,14159,1501,28598,0,174,142,556,917,1117,1623,1969,117385,128258,89,7779,17355,43034,43310,39843,36284,27074,31,0,0,0,419,2499,3141,2017,13462,9982,7568
-7.692596,53.288234,2021/04/25 00:00:00+00,429,246633,1,4873,2021/04/23 00:00:00+00,246190,14169,1501,28605,0,174,142,556,920,1120,1624,1970,117621,128480,89,7815,17434,43120,43379,39915,36349,27107,28,0,0,0,420,2499,3142,2018,13476,9984,7570
-7.692596,53.288234,2021/04/26 00:00:00+00,437,247069,1,4874,2021/04/24 00:00:00+00,246616,14176,1501,28612,0,175,142,558,920,1120,1627,1970,117860,128667,89,7838,17502,43204,43464,39986,36400,27130,29,0,0,0,421,2499,3143,2018,13493,9987,7571
-7.692596,53.288234,2021/04/27 00:00:00+00,426,247489,10,4884,2021/04/25 00:00:00+00,247053,14188,1502,28626,0,175,142,558,922,1125,1630,1970,118080,128884,89,7871,17567,43284,43548,40056,36463,27153,29,0,0,0,422,2501,3143,2018,13504,9994,7572
-7.692596,53.288234,2021/04/28 00:00:00+00,371,247857,13,4896,2021/04/26 00:00:00+00,247476,14215,1506,28634,0,177,146,563,927,1126,1635,1973,118284,129103,89,7906,17629,43374,43610,40121,36519,27189,29,0,0,0,423,2502,3144,2018,13512,10002,7573
-7.692596,53.288234,2021/04/29 00:00:00+00,474,248326,3,4899,2021/04/27 00:00:00+00,247846,14230,1506,28643,0,177,146,565,928,1127,1639,1978,118473,129284,89,7933,17687,43451,43663,40188,36561,27217,28,0,0,0,424,2504,3144,2018,13524,10005,7576
-7.692596,53.288234,2021/04/30 00:00:00+00,545,248870,4,4903,2021/04/28 00:00:00+00,248318,14246,1508,28658,0,177,147,566,930,1130,1641,1980,118710,129516,92,7974,17766,43521,43741,40258,36635,27258,32,0,0,0,425,2507,3145,2019,13535,10012,7577
-7.692596,53.288234,2021/05/01 00:00:00+00,569,249437,3,4906,2021/04/29 00:00:00+00,248861,14255,1508,28669,0,177,147,566,930,1133,1641,1983,119005,129761,95,7994,17860,43642,43834,40351,36698,27296,29,0,0,0,426,2509,3145,2020,13550,10016,7579
-7.692596,53.288234,2021/05/02 00:00:00+00,402,249838,1,4906,2021/04/30 00:00:00+00,249430,14264,1508,28675,0,178,147,567,931,1134,1641,1984,119282,130051,97,8031,17964,43767,43917,40445,36771,27326,26,0,0,0,427,2510,3148,2020,13567,10022,7579
-7.692596,53.288234,2021/05/03 00:00:00+00,453,250290,0,4906,2021/05/01 00:00:00+00,249832,14272,1508,28683,0,179,148,568,932,1135,1642,1985,119502,130233,97,8049,18018,43850,43988,40535,36827,27344,31,0,0,0,428,2511,3148,2020,13573,10027,7580
-7.692596,53.288234,2021/05/04 00:00:00+00,383,250672,2,4908,2021/05/02 00:00:00+00,250285,14280,1508,28693,0,179,149,568,933,1135,1644,1986,119705,130483,97,8072,18126,43942,44047,40608,36884,27370,25,0,0,0,429,2514,3148,2020,13586,10029,7580
-7.692596,53.288234,2021/05/05 00:00:00+00,418,251087,7,4915,2021/05/03 00:00:00+00,250669,14284,1509,28709,0,179,150,568,933,1135,1645,1986,119901,130671,97,8105,18204,44006,44097,40686,36940,27390,28,0,0,0,430,2515,3149,2020,13589,10031,7580
