X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2021/09/12 00:00:00+00,1346,366659,,5155,2021/09/10 00:00:00+00,364281,16875,1822,32596,0,299,209,834,1291,1478,1968,2279,177525,186704,52,14138,34972,77840,64174,55622,47300,33732,25,0,0,0,560,2848,3437,2226,16663,11468,8322
-856335.869598373,7036492.39571864,2021/09/13 00:00:00+00,1394,367536,,5155,2021/09/11 00:00:00+00,366084,16898,1823,32658,0,302,210,835,1291,1482,1972,2281,178455,187577,52,14284,35458,78139,64396,55891,47471,33839,23,0,0,0,561,2853,3439,2227,16722,11503,8331
-856335.869598373,7036492.39571864,2021/09/14 00:00:00+00,1181,368712,,5155,2021/09/12 00:00:00+00,367467,16915,1825,32696,0,302,211,836,1295,1484,1974,2282,179122,188293,52,14390,35862,78358,64582,56087,47595,33902,22,0,0,0,562,2857,3439,2229,16776,11529,8336
-856335.869598373,7036492.39571864,2021/09/15 00:00:00+00,1185,369893,24,5179,2021/09/13 00:00:00+00,368642,16971,1834,32733,0,302,214,842,1297,1487,1981,2287,179701,188889,52,14474,36162,78558,64720,56249,47705,33973,25,0,0,0,563,2866,3455,2234,16836,11565,8350
-856335.869598373,7036492.39571864,2021/09/16 00:00:00+00,1413,371301,,5179,2021/09/14 00:00:00+00,369824,17008,1842,32775,0,303,214,842,1302,1490,1982,2296,180271,189501,52,14558,36501,78718,64861,56412,47852,34045,25,0,0,0,564,2869,3463,2241,16880,11584,8363
-856335.869598373,7036492.39571864,2021/09/17 00:00:00+00,1392,372687,,5179,2021/09/15 00:00:00+00,371235,17045,1847,32811,0,304,216,844,1303,1495,1988,2299,180981,190202,52,14651,36910,78926,65018,56615,48011,34129,24,0,0,0,565,2880,3467,2243,16939,11609,8377
-856335.869598373,7036492.39571864,2021/09/18 00:00:00+00,1456,374143,,5179,2021/09/16 00:00:00+00,372625,17083,1850,32851,0,306,219,848,1304,1498,1991,2303,181666,190907,52,14736,37248,79163,65207,56808,48163,34212,26,0,0,0,566,2885,3474,2249,16989,11641,8407
-856335.869598373,7036492.39571864,2021/09/19 00:00:00+00,1224,375367,,5179,2021/09/17 00:00:00+00,374076,17126,1851,32891,0,306,221,855,1309,1501,1993,2310,182365,191659,52,14818,37629,79396,65407,57002,48317,34309,27,0,0,0,567,2889,3482,2254,17052,11671,8424
-856335.869598373,7036492.39571864,2021/09/20 00:00:00+00,1154,376517,,5179,2021/09/18 00:00:00+00,375300,17149,1851,32918,0,306,222,856,1313,1506,1996,2310,182969,192278,53,14920,37975,79573,65557,57177,48437,34378,24,0,0,0,568,2892,3484,2258,17101,11696,8435
-856335.869598373,7036492.39571864,2021/09/21 00:00:00+00,1423,377937,,5179,2021/09/19 00:00:00+00,376452,17165,1852,32959,0,307,223,856,1314,1508,1997,2312,183554,192845,53,15004,38247,79755,65713,57369,48566,34439,27,0,0,0,569,2894,3488,2260,17140,11723,8445
-856335.869598373,7036492.39571864,2021/09/22 00:00:00+00,1432,379366,30,5209,2021/09/20 00:00:00+00,377872,17227,1858,33013,0,310,223,857,1318,1514,2005,2320,184264,193554,54,15088,38595,79936,65901,57570,48721,34543,30,0,0,0,570,2905,3504,2265,17201,11775,8489
-856335.869598373,7036492.39571864,2021/09/23 00:00:00+00,1355,380720,,5209,2021/09/21 00:00:00+00,379305,17259,1861,33075,0,311,224,862,1322,1520,2007,2322,184985,194266,54,15193,38947,80146,66084,57816,48887,34630,27,0,0,0,571,2908,3508,2269,17239,11804,8505
-856335.869598373,7036492.39571864,2021/09/24 00:00:00+00,1163,381883,,5209,2021/09/22 00:00:00+00,380658,17298,1864,33139,0,312,225,863,1325,1525,2011,2327,185638,194966,54,15277,39279,80335,66258,58039,49013,34736,29,0,0,0,572,2920,3513,2271,17308,11844,8515
-856335.869598373,7036492.39571864,2021/09/25 00:00:00+00,1335,383218,,5209,2021/09/23 00:00:00+00,381820,17332,1867,33194,0,312,225,867,1328,1530,2016,2330,186214,195552,54,15346,39512,80529,66455,58210,49138,34820,29,0,0,0,573,2927,3519,2272,17362,11869,8525
-856335.869598373,7036492.39571864,2021/09/26 00:00:00+00,1459,384677,,5209,2021/09/24 00:00:00+00,383154,17377,1871,33244,0,312,226,870,1329,1535,2024,2334,186880,196220,54,15421,39802,80741,66651,58441,49267,34911,30,0,0,0,574,2934,3527,2280,17424,11900,8542
-856335.869598373,7036492.39571864,2021/09/27 00:00:00+00,1049,385721,,5209,2021/09/25 00:00:00+00,384612,17394,1874,33296,0,312,226,873,1329,1536,2025,2337,187610,196948,54,15516,40142,80949,66856,58663,49422,35029,29,0,0,0,575,2937,3532,2281,17494,11933,8554
-856335.869598373,7036492.39571864,2021/09/28 00:00:00+00,1499,387218,,5209,2021/09/26 00:00:00+00,385658,17409,1876,33336,0,314,227,873,1330,1537,2027,2341,188130,197474,54,15583,40389,81093,66969,58842,49543,35124,30,0,0,0,576,2939,3534,2281,17549,11955,8557
-856335.869598373,7036492.39571864,2021/09/29 00:00:00+00,1453,388665,40,5249,2021/09/27 00:00:00+00,387154,17469,1882,33392,0,317,228,877,1334,1545,2035,2346,188852,198248,54,15668,40659,81327,67187,59078,49707,35255,32,0,0,0,577,2946,3547,2288,17625,12006,8587
-856335.869598373,7036492.39571864,2021/09/30 00:00:00+00,1271,389932,,5249,2021/09/28 00:00:00+00,388602,17513,1890,33464,0,318,228,881,1341,1548,2039,2350,189582,198966,54,15756,40923,81565,67381,59301,49864,35397,31,0,0,0,578,2955,3555,2292,17722,12037,8601
-856335.869598373,7036492.39571864,2021/10/01 00:00:00+00,1059,390989,,5249,2021/09/29 00:00:00+00,389871,17566,1896,33514,0,321,231,882,1348,1554,2047,2356,190233,199584,54,15817,41141,81769,67548,59504,50018,35516,33,0,0,0,579,2960,3563,2298,17812,12074,8617
-856335.869598373,7036492.39571864,2021/10/02 00:00:00+00,1586,392575,,5249,2021/09/30 00:00:00+00,390932,17611,1899,33561,0,323,231,887,1350,1558,2053,2361,190764,200114,54,15865,41316,81932,67703,59676,50156,35615,33,0,0,0,580,2969,3568,2305,17874,12111,8629
-856335.869598373,7036492.39571864,2021/10/03 00:00:00+00,1051,393626,,5249,2021/10/01 00:00:00+00,392516,17652,1905,33621,0,323,231,888,1352,1565,2059,2367,191510,200952,54,15934,41592,82185,67939,59932,50332,35753,33,0,0,0,581,2975,3576,2310,17995,12158,8641
-856335.869598373,7036492.39571864,2021/10/04 00:00:00+00,892,394519,,5249,2021/10/02 00:00:00+00,393567,17662,1907,33658,0,323,232,888,1353,1565,2061,2369,192008,201504,55,15994,41758,82339,68091,60091,50453,35882,34,0,0,0,582,2979,3576,2310,18068,12189,8647
-856335.869598373,7036492.39571864,2021/10/05 00:00:00+00,1124,395643,,5249,2021/10/03 00:00:00+00,394459,17672,1910,33711,0,324,233,888,1353,1567,2063,2371,192437,201967,55,16041,41903,82484,68219,60220,50570,35958,33,0,0,0,583,2980,3576,2311,18130,12224,8655
-856335.869598373,7036492.39571864,2021/10/06 00:00:00+00,984,396625,31,5280,2021/10/04 00:00:00+00,395583,17742,1912,33777,0,324,234,892,1359,1576,2073,2379,192964,202564,55,16099,42073,82652,68389,60380,50703,36071,34,0,0,0,584,2991,3587,2321,18218,12265,8678
-856335.869598373,7036492.39571864,2021/10/07 00:00:00+00,1207,397831,,5280,2021/10/05 00:00:00+00,396567,17791,1915,33824,0,324,235,894,1363,1578,2076,2385,193436,203075,56,16156,42237,82782,68494,60541,50837,36177,36,0,0,0,585,3001,3597,2332,18282,12308,8698
-856335.869598373,7036492.39571864,2021/10/08 00:00:00+00,2002,399833,,5280,2021/10/06 00:00:00+00,397772,17824,1919,33884,0,324,236,895,1363,1580,2080,2393,193999,203717,56,16205,42453,82965,68634,60734,50998,36305,35,0,0,0,586,3010,3603,2334,18367,12337,8719
-856335.869598373,7036492.39571864,2021/10/09 00:00:00+00,1940,401773,,5280,2021/10/07 00:00:00+00,399774,17886,1924,33995,0,326,237,897,1369,1585,2085,2405,194985,204730,59,16285,42777,83281,68908,61056,51223,36506,35,0,0,0,587,3016,3617,2343,18510,12414,8757
-856335.869598373,7036492.39571864,2021/10/10 00:00:00+00,1384,403157,,5280,2021/10/08 00:00:00+00,401714,17948,1930,34096,0,327,240,900,1377,1593,2090,2413,195950,205700,64,16382,43092,83563,69203,61354,51464,36683,34,0,0,0,588,3027,3629,2346,18638,12482,8796
-856335.869598373,7036492.39571864,2021/10/11 00:00:00+00,1358,404514,,5280,2021/10/09 00:00:00+00,403097,17971,1932,34159,0,328,240,901,1378,1596,2094,2414,196622,206411,64,16461,43342,83720,69367,61571,51642,36841,36,0,0,0,589,3032,3634,2348,18753,12529,8814
-856335.869598373,7036492.39571864,2021/10/12 00:00:00+00,1466,405970,,5280,2021/10/10 00:00:00+00,404455,17993,1935,34217,0,330,240,903,1384,1596,2095,2418,197273,207117,65,16521,43544,83899,69549,61810,51832,36998,37,0,0,0,590,3035,3637,2349,18856,12564,8825
-856335.869598373,7036492.39571864,2021/10/13 00:00:00+00,2066,408021,26,5306,2021/10/11 00:00:00+00,405920,18058,1946,34301,0,332,242,906,1389,1599,2103,2423,197977,207876,67,16599,43792,84068,69747,62036,52019,37157,36,0,0,0,591,3047,3648,2363,18963,12619,8863
-856335.869598373,7036492.39571864,2021/10/14 00:00:00+00,1627,409647,,5306,2021/10/12 00:00:00+00,407983,18128,1952,34395,0,333,242,909,1392,1607,2107,2437,198974,208939,70,16701,44132,84334,70056,62397,52262,37359,35,0,0,0,592,3060,3661,2374,19104,12689,8892
-856335.869598373,7036492.39571864,2021/10/15 00:00:00+00,1914,411554,,5306,2021/10/13 00:00:00+00,409608,18167,1954,34460,0,333,242,910,1395,1610,2110,2445,199793,209744,71,16772,44383,84554,70299,62668,52477,37519,36,0,0,0,593,3069,3667,2380,19223,12739,8917
-856335.869598373,7036492.39571864,2021/10/16 00:00:00+00,2180,413734,,5306,2021/10/14 00:00:00+00,411521,18236,1959,34570,0,336,242,913,1401,1617,2119,2455,200717,210730,74,16864,44723,84789,70557,62980,52726,37707,35,0,0,0,594,3078,3677,2392,19363,12806,8948
-856335.869598373,7036492.39571864,2021/10/17 00:00:00+00,1380,415114,,5306,2021/10/15 00:00:00+00,413701,18298,1965,34678,0,339,243,917,1403,1627,2124,2460,201781,211844,76,16973,45052,85036,70859,63359,52997,37958,38,0,0,0,595,3089,3691,2399,19538,12892,8979
-856335.869598373,7036492.39571864,2021/10/18 00:00:00+00,1578,416690,,5306,2021/10/16 00:00:00+00,415081,18308,1968,34734,0,339,243,919,1403,1627,2125,2462,202454,212550,77,17041,45293,85199,71033,63577,53176,38106,37,0,0,0,596,3092,3691,2401,19651,12944,9003
-856335.869598373,7036492.39571864,2021/10/19 00:00:00+00,2399,419087,,5306,2021/10/17 00:00:00+00,416656,18335,1970,34797,0,340,245,920,1407,1630,2127,2464,203247,213332,77,17120,45574,85370,71207,63850,53393,38279,37,0,0,0,597,3095,3696,2405,19795,12992,9018
-856335.869598373,7036492.39571864,2021/10/20 00:00:00+00,2148,421234,63,5369,2021/10/18 00:00:00+00,419053,18428,1974,34907,0,347,246,926,1415,1634,2138,2470,204421,214552,80,17251,45987,85654,71519,64250,53688,38516,36,0,0,0,598,3118,3709,2419,19990,13075,9065
-856335.869598373,7036492.39571864,2021/10/21 00:00:00+00,2029,423260,,5369,2021/10/19 00:00:00+00,421193,18498,1986,35016,0,347,247,930,1421,1642,2150,2479,205477,215631,85,17331,46374,85900,71797,64627,53966,38755,37,0,0,0,599,3125,3724,2427,20150,13151,9084
-856335.869598373,7036492.39571864,2021/10/22 00:00:00+00,2466,425725,,5369,2021/10/20 00:00:00+00,423219,18546,1992,35110,0,350,248,932,1424,1647,2155,2485,206482,216652,85,17419,46746,86122,72089,64976,54239,38944,36,0,0,0,600,3132,3736,2431,20291,13232,9103
-856335.869598373,7036492.39571864,2021/10/23 00:00:00+00,2427,428152,,5369,2021/10/21 00:00:00+00,425678,18592,1997,35201,0,351,250,934,1427,1650,2163,2486,207725,217864,89,17538,47204,86417,72432,65375,54540,39198,35,0,0,0,601,3141,3746,2438,20469,13312,9135
-856335.869598373,7036492.39571864,2021/10/24 00:00:00+00,1725,429877,,5369,2021/10/22 00:00:00+00,428102,18628,1999,35302,0,352,250,934,1432,1654,2168,2488,208875,219135,92,17663,47656,86682,72756,65816,54838,39443,35,0,0,0,602,3149,3751,2444,20661,13372,9157
-856335.869598373,7036492.39571864,2021/10/25 00:00:00+00,1845,431722,,5369,2021/10/23 00:00:00+00,429826,18657,2002,35356,0,352,252,935,1434,1661,2169,2492,209725,220008,93,17736,47952,86879,72959,66115,55091,39637,38,0,0,0,603,3154,3753,2449,20810,13421,9168
-856335.869598373,7036492.39571864,2021/10/26 00:00:00+00,2193,433902,,5369,2021/10/24 00:00:00+00,431670,18678,2007,35418,0,352,253,936,1435,1667,2172,2494,210622,220955,93,17827,48274,87074,73174,66426,55354,39847,38,0,0,0,604,3159,3754,2450,20981,13475,9180
-856335.869598373,7036492.39571864,2021/10/27 00:00:00+00,1631,435526,67,5436,2021/10/25 00:00:00+00,433859,18707,2011,35494,0,354,254,936,1440,1668,2176,2497,211699,222066,94,17969,48694,87272,73433,66818,55666,40063,37,0,0,0,605,3164,3760,2452,21152,13543,9191
-856335.869598373,7036492.39571864,2021/10/28 00:00:00+00,2605,438124,,5436,2021/10/26 00:00:00+00,435486,18766,2013,35575,0,355,255,938,1443,1673,2180,2507,212442,222949,95,18032,48983,87454,73640,67084,55871,40272,38,0,0,0,606,3173,3778,2458,21278,13609,9205
-856335.869598373,7036492.39571864,2021/10/29 00:00:00+00,2549,440665,,5436,2021/10/27 00:00:00+00,438088,18840,2021,35702,0,359,255,941,1450,1681,2188,2518,213756,224236,96,18154,49432,87716,73995,67525,56228,40576,37,0,0,0,607,3183,3790,2469,21479,13687,9237
-856335.869598373,7036492.39571864,2021/10/30 00:00:00+00,2966,443631,,5436,2021/10/28 00:00:00+00,440637,18893,2025,35825,0,359,257,945,1454,1686,2194,2522,215040,225495,102,18263,49841,88027,74364,68021,56551,40817,36,0,0,0,608,3190,3804,2476,21672,13768,9253
-856335.869598373,7036492.39571864,2021/10/31 00:00:00+00,1963,445594,,5436,2021/10/29 00:00:00+00,443602,18957,2032,35946,0,359,258,946,1460,1688,2204,2527,216513,226980,109,18361,50281,88383,74865,68526,56962,41137,37,0,0,0,609,3209,3817,2483,21902,13843,9282
-856335.869598373,7036492.39571864,2021/11/01 00:00:00+00,2855,448449,,5436,2021/10/30 00:00:00+00,445562,18973,2036,36013,0,359,258,947,1461,1692,2206,2528,217513,227940,109,18431,50592,88658,75197,68870,57209,41342,34,0,0,0,610,3213,3818,2485,22029,13885,9289
-856335.869598373,7036492.39571864,2021/11/02 00:00:00+00,3726,452172,,5436,2021/10/31 00:00:00+00,448415,19025,2039,36107,0,361,259,948,1465,1697,2213,2531,218876,229429,110,18559,51031,89080,75626,69403,57558,41612,35,0,0,0,611,3227,3830,2488,22232,13955,9299
-856335.869598373,7036492.39571864,2021/11/03 00:00:00+00,3174,455346,56,5492,2021/11/01 00:00:00+00,452137,19093,2049,36207,0,361,260,951,1469,1706,2216,2539,220752,231272,113,18705,51653,89591,76163,70090,58052,41961,35,0,0,0,612,3248,3841,2496,22510,14032,9320
-856335.869598373,7036492.39571864,2021/11/04 00:00:00+00,3024,458370,,5492,2021/11/02 00:00:00+00,453396,19121,2052,36255,0,362,260,952,1474,1709,2217,2544,221367,231905,124,18751,51828,89754,76363,70340,58232,42086,36,0,0,0,613,3252,3846,2499,22602,14050,9330
-856335.869598373,7036492.39571864,2021/11/05 00:00:00+00,3903,462273,,5492,2021/11/03 00:00:00+00,457748,19195,2062,36379,0,362,261,954,1483,1715,2226,2552,223438,234181,129,18931,52516,90372,76997,71123,58833,42520,35,0,0,0,614,3270,3862,2504,22900,14152,9344
-856335.869598373,7036492.39571864,2021/11/06 00:00:00+00,3685,465958,,5492,2021/11/04 00:00:00+00,462259,19254,2069,36488,0,363,263,957,1486,1721,2230,2562,225608,236518,133,19080,53247,91137,77707,71901,59421,42924,33,0,0,0,615,3281,3873,2512,23165,14251,9365
-856335.869598373,7036492.39571864,2021/11/07 00:00:00+00,3428,469386,,5492,2021/11/05 00:00:00+00,467518,19328,2079,36614,0,365,264,959,1490,1733,2243,2577,228160,239222,136,19283,54046,92024,78539,72766,60116,43444,34,0,0,0,616,3294,3882,2515,23509,14347,9383
-856335.869598373,7036492.39571864,2021/11/08 00:00:00+00,3161,472547,,5492,2021/11/06 00:00:00+00,470554,19372,2087,36686,0,365,266,962,1493,1741,2247,2583,229620,240795,139,19409,54551,92513,78990,73282,60498,43730,33,0,0,0,617,3299,3891,2519,23717,14408,9395
-856335.869598373,7036492.39571864,2021/11/09 00:00:00+00,3578,477878,,5492,2021/11/07 00:00:00+00,474282,19397,2090,36763,0,367,268,964,1495,1742,2251,2589,231443,242696,143,19594,55147,93152,79549,73882,60983,44118,33,0,0,0,618,3302,3893,2520,23914,14478,9404
-856335.869598373,7036492.39571864,2021/11/10 00:00:00+00,2975,480846,74,5566,2021/11/08 00:00:00+00,477854,19457,2093,36840,0,369,271,971,1499,1747,2257,2596,233219,244483,152,19771,55734,93732,80090,74452,61440,44466,33,0,0,0,619,3311,3904,2526,24136,14553,9419
-856335.869598373,7036492.39571864,2021/11/11 00:00:00+00,3680,484523,,5566,2021/11/09 00:00:00+00,480829,19545,2103,36923,0,370,271,974,1504,1755,2268,2612,234692,245983,154,19930,56232,94128,80513,74939,61825,44816,35,0,0,0,620,3331,3918,2536,24323,14624,9438
-856335.869598373,7036492.39571864,2021/11/12 00:00:00+00,5483,490001,,5566,2021/11/10 00:00:00+00,484506,19613,2107,37006,0,372,272,976,1511,1760,2270,2623,236542,247807,157,20099,56855,94688,81036,75536,62309,45184,34,0,0,0,621,3343,3937,2543,24568,14714,9456
-856335.869598373,7036492.39571864,2021/11/13 00:00:00+00,4642,494643,,5566,2021/11/11 00:00:00+00,489986,19699,2112,37109,0,373,272,980,1517,1775,2283,2640,239295,250524,167,20355,57798,95467,81883,76495,63009,45685,34,0,0,0,622,3358,3945,2550,24917,14838,9478
-856335.869598373,7036492.39571864,2021/11/14 00:00:00+00,3805,498448,,5566,2021/11/12 00:00:00+00,494625,19751,2120,37227,0,376,274,981,1521,1780,2290,2641,241611,252844,170,20579,58612,96099,82611,77311,63616,46136,33,0,0,0,623,3377,3953,2552,25173,14935,9492
-856335.869598373,7036492.39571864,2021/11/15 00:00:00+00,4570,503013,,5566,2021/11/13 00:00:00+00,498429,19783,2125,37306,0,377,275,983,1524,1784,2293,2649,243455,254802,172,20754,59249,96618,83203,78005,64142,46494,34,0,0,0,624,3380,3959,2553,25389,15011,9503
-856335.869598373,7036492.39571864,2021/11/16 00:00:00+00,4407,507413,,5566,2021/11/14 00:00:00+00,502998,19815,2132,37382,0,378,275,984,1526,1788,2298,2654,245739,257082,177,20994,60075,97246,83867,78826,64739,46945,33,0,0,0,625,3387,3965,2554,25654,15080,9511
-856335.869598373,7036492.39571864,2021/11/17 00:00:00+00,3633,511045,43,5609,2021/11/15 00:00:00+00,507404,19915,2135,37464,0,385,279,988,1533,1799,2308,2671,247893,259326,185,21220,60845,97837,84482,79621,65324,47376,34,0,0,0,626,3408,3978,2560,25938,15161,9538
-856335.869598373,7036492.39571864,2021/11/18 00:00:00+00,4650,515691,,5609,2021/11/16 00:00:00+00,511035,19984,2138,37539,0,386,282,991,1539,1807,2316,2681,249697,261144,194,21412,61601,98244,84997,80260,65792,47711,34,0,0,0,627,3422,3990,2564,26168,15232,9556
-856335.869598373,7036492.39571864,2021/11/19 00:00:00+00,3138,518824,,5609,2021/11/17 00:00:00+00,515682,20050,2146,37616,0,389,283,996,1542,1815,2323,2692,252076,263408,198,21620,62569,98799,85663,81085,66395,48127,33,0,0,0,628,3435,3999,2570,26447,15332,9583
-856335.869598373,7036492.39571864,2021/11/20 00:00:00+00,5959,524783,,5609,2021/11/18 00:00:00+00,518819,20097,2147,37674,0,390,283,999,1544,1822,2329,2702,253638,264980,201,21789,63201,99219,86092,81674,66801,48390,33,0,0,0,629,3443,4006,2573,26609,15387,9595
-856335.869598373,7036492.39571864,2021/11/21 00:00:00+00,4179,528960,,5609,2021/11/19 00:00:00+00,524778,20149,2151,37750,0,390,283,1001,1550,1827,2338,2710,256565,268004,209,22032,64324,99988,87009,82748,67605,48939,34,0,0,0,630,3453,4015,2576,26962,15492,9617
-856335.869598373,7036492.39571864,2021/11/22 00:00:00+00,5634,534594,,5609,2021/11/20 00:00:00+00,528954,20169,2156,37808,0,390,286,1001,1553,1829,2339,2712,258685,270060,209,22203,65243,100498,87627,83496,68151,49324,32,0,0,0,631,3458,4017,2578,27178,15545,9627
-856335.869598373,7036492.39571864,2021/11/23 00:00:00+00,3666,538255,,5609,2021/11/21 00:00:00+00,534583,20197,2160,37834,0,392,286,1002,1558,1832,2339,2717,261512,272861,210,22510,66342,101223,88492,84510,68883,49785,32,0,0,0,632,3464,4022,2579,27510,15628,9638
-856335.869598373,7036492.39571864,2021/11/24 00:00:00+00,3893,542146,43,5652,2021/11/22 00:00:00+00,538246,20241,2163,37857,0,395,287,1004,1563,1838,2343,2725,263340,274692,214,22663,67040,101688,89037,85188,69359,50133,34,0,0,0,633,3469,4029,2582,27731,15679,9661
-856335.869598373,7036492.39571864,2021/11/25 00:00:00+00,4764,546909,,5652,2021/11/23 00:00:00+00,542139,20273,2164,37863,0,396,289,1007,1567,1842,2345,2729,265303,276614,222,22862,67934,102175,89571,85864,69874,50434,32,0,0,0,634,3476,4032,2584,27946,15730,9677
-856335.869598373,7036492.39571864,2021/11/26 00:00:00+00,4620,551528,,5652,2021/11/24 00:00:00+00,546901,20299,2167,37867,0,396,289,1007,1567,1844,2348,2736,267641,279031,229,23098,69025,102769,90175,86697,70478,50889,32,0,0,0,635,3482,4036,2588,28206,15801,9691
-856335.869598373,7036492.39571864,2021/11/27 00:00:00+00,4791,556319,,5652,2021/11/25 00:00:00+00,551520,20338,2169,37872,0,398,292,1008,1573,1846,2352,2744,269853,281432,235,23323,70119,103389,90784,87522,71051,51255,30,0,0,0,636,3483,4044,2592,28422,15876,9707
-856335.869598373,7036492.39571864,2021/11/28 00:00:00+00,3735,560054,,5652,2021/11/26 00:00:00+00,556305,20379,2170,37872,0,398,294,1013,1578,1854,2352,2748,272245,283818,242,23586,71104,104051,91474,88402,71663,51635,31,0,0,0,637,3494,4049,2593,28657,15944,9715
-856335.869598373,7036492.39571864,2021/11/29 00:00:00+00,4607,564657,,5652,2021/11/27 00:00:00+00,560039,20398,2170,37872,0,401,295,1014,1579,1855,2355,2751,274109,285682,248,23780,71946,104529,92014,89093,72123,51929,31,0,0,0,638,3495,4052,2595,28835,15990,9725
-856335.869598373,7036492.39571864,2021/11/30 00:00:00+00,5471,570115,,5652,2021/11/28 00:00:00+00,564644,20406,2170,37872,0,401,295,1014,1579,1855,2357,2753,276430,287964,250,24006,73052,105087,92624,89912,72707,52337,32,0,0,0,639,3496,4055,2595,29074,16036,9733
