Date,Age,Volume
29/10/2020,Aged55to64,6552
30/10/2020,Aged1to4,1335
30/10/2020,Aged5to14,3245
30/10/2020,Aged15to24,10406
30/10/2020,Aged25to34,10251
30/10/2020,Aged35to44,9445
30/10/2020,Aged45to54,9213
30/10/2020,Aged55to64,6633
31/10/2020,Aged1to4,1375
31/10/2020,Aged5to14,3330
31/10/2020,Aged15to24,10550
31/10/2020,Aged25to34,10353
31/10/2020,Aged35to44,9561
31/10/2020,Aged45to54,9323
31/10/2020,Aged55to64,6715
01/11/2020,Aged1to4,1388
01/11/2020,Aged5to14,3368
01/11/2020,Aged15to24,10636
01/11/2020,Aged25to34,10419
01/11/2020,Aged35to44,9615
01/11/2020,Aged45to54,9383
01/11/2020,Aged55to64,6756
02/11/2020,Aged1to4,1416
02/11/2020,Aged5to14,3454
02/11/2020,Aged15to24,10726
02/11/2020,Aged25to34,10481
02/11/2020,Aged35to44,9690
02/11/2020,Aged45to54,9461
02/11/2020,Aged55to64,6810
03/11/2020,Aged1to4,1451
03/11/2020,Aged5to14,3540
03/11/2020,Aged15to24,10871
03/11/2020,Aged25to34,10606
03/11/2020,Aged35to44,9812
03/11/2020,Aged45to54,9570
03/11/2020,Aged55to64,6869
04/11/2020,Aged1to4,1468
04/11/2020,Aged5to14,3576
04/11/2020,Aged15to24,10912
04/11/2020,Aged25to34,10657
04/11/2020,Aged35to44,9868
04/11/2020,Aged45to54,9605
04/11/2020,Aged55to64,6896
05/11/2020,Aged1to4,1494
05/11/2020,Aged5to14,3622
05/11/2020,Aged15to24,10970
05/11/2020,Aged25to34,10735
05/11/2020,Aged35to44,9927
05/11/2020,Aged45to54,9665
05/11/2020,Aged55to64,6951
06/11/2020,Aged1to4,1514
06/11/2020,Aged5to14,3664
06/11/2020,Aged15to24,11055
06/11/2020,Aged25to34,10839
06/11/2020,Aged35to44,10018
06/11/2020,Aged45to54,9757
06/11/2020,Aged55to64,7004
07/11/2020,Aged1to4,1535
07/11/2020,Aged5to14,3715
07/11/2020,Aged15to24,11147
07/11/2020,Aged25to34,10936
07/11/2020,Aged35to44,10090
07/11/2020,Aged45to54,9821
07/11/2020,Aged55to64,7039
08/11/2020,Aged1to4,1544
08/11/2020,Aged5to14,3757
08/11/2020,Aged15to24,11194
08/11/2020,Aged25to34,10985
08/11/2020,Aged35to44,10155
08/11/2020,Aged45to54,9871
08/11/2020,Aged55to64,7076
09/11/2020,Aged1to4,1566
09/11/2020,Aged5to14,3803
09/11/2020,Aged15to24,11289
09/11/2020,Aged25to34,11076
09/11/2020,Aged35to44,10235
09/11/2020,Aged45to54,9946
09/11/2020,Aged55to64,7120
10/11/2020,Aged1to4,1571
10/11/2020,Aged5to14,3842
10/11/2020,Aged15to24,11347
10/11/2020,Aged25to34,11113
10/11/2020,Aged35to44,10278
10/11/2020,Aged45to54,9981
10/11/2020,Aged55to64,7145
11/11/2020,Aged1to4,1581
11/11/2020,Aged5to14,3858
11/11/2020,Aged15to24,11392
11/11/2020,Aged25to34,11152
11/11/2020,Aged35to44,10319
11/11/2020,Aged45to54,10018
11/11/2020,Aged55to64,7166
12/11/2020,Aged1to4,1594
12/11/2020,Aged5to14,3887
12/11/2020,Aged15to24,11455
12/11/2020,Aged25to34,11201
12/11/2020,Aged35to44,10364
12/11/2020,Aged45to54,10090
12/11/2020,Aged55to64,7201
13/11/2020,Aged1to4,1609
13/11/2020,Aged5to14,3922
13/11/2020,Aged15to24,11542
13/11/2020,Aged25to34,11259
13/11/2020,Aged35to44,10423
13/11/2020,Aged45to54,10137
13/11/2020,Aged55to64,7232
14/11/2020,Aged1to4,1642
14/11/2020,Aged5to14,3967
14/11/2020,Aged15to24,11618
14/11/2020,Aged25to34,11339
14/11/2020,Aged35to44,10482
14/11/2020,Aged45to54,10204
14/11/2020,Aged55to64,7281
15/11/2020,Aged1to4,1659
15/11/2020,Aged5to14,4025
15/11/2020,Aged15to24,11704
15/11/2020,Aged25to34,11417
15/11/2020,Aged35to44,10558
15/11/2020,Aged45to54,10258
15/11/2020,Aged55to64,7327
16/11/2020,Aged1to4,1669
16/11/2020,Aged5to14,4065
16/11/2020,Aged15to24,11756
16/11/2020,Aged25to34,11479
16/11/2020,Aged35to44,10627
16/11/2020,Aged45to54,10308
16/11/2020,Aged55to64,7363
17/11/2020,Aged1to4,1698
17/11/2020,Aged5to14,4105
17/11/2020,Aged15to24,11846
17/11/2020,Aged25to34,11554
17/11/2020,Aged35to44,10703
17/11/2020,Aged45to54,10375
17/11/2020,Aged55to64,7395
18/11/2020,Aged1to4,1718
18/11/2020,Aged5to14,4142
18/11/2020,Aged15to24,11900
18/11/2020,Aged25to34,11606
18/11/2020,Aged35to44,10759
18/11/2020,Aged45to54,10432
18/11/2020,Aged55to64,7428
19/11/2020,Aged1to4,1732
19/11/2020,Aged5to14,4187
19/11/2020,Aged15to24,11970
19/11/2020,Aged25to34,11664
19/11/2020,Aged35to44,10820
19/11/2020,Aged45to54,10496
19/11/2020,Aged55to64,7464
20/11/2020,Aged1to4,1749
20/11/2020,Aged5to14,4219
20/11/2020,Aged15to24,12066
20/11/2020,Aged25to34,11733
20/11/2020,Aged35to44,10895
20/11/2020,Aged45to54,10545
20/11/2020,Aged55to64,7495
21/11/2020,Aged1to4,1757
21/11/2020,Aged5to14,4263
21/11/2020,Aged15to24,12121
21/11/2020,Aged25to34,11782
21/11/2020,Aged35to44,10951
21/11/2020,Aged45to54,10586
21/11/2020,Aged55to64,7523
22/11/2020,Aged1to4,1772
22/11/2020,Aged5to14,4306
22/11/2020,Aged15to24,12192
22/11/2020,Aged25to34,11836
22/11/2020,Aged35to44,11002
22/11/2020,Aged45to54,10633
22/11/2020,Aged55to64,7543
23/11/2020,Aged1to4,1784
23/11/2020,Aged5to14,4346
23/11/2020,Aged15to24,12285
23/11/2020,Aged25to34,11877
23/11/2020,Aged35to44,11041
23/11/2020,Aged45to54,10662
23/11/2020,Aged55to64,7571
24/11/2020,Aged1to4,1795
24/11/2020,Aged5to14,4377
24/11/2020,Aged15to24,12337
24/11/2020,Aged25to34,11908
24/11/2020,Aged35to44,11077
24/11/2020,Aged45to54,10701
24/11/2020,Aged55to64,7591
25/11/2020,Aged1to4,1798
25/11/2020,Aged5to14,4393
25/11/2020,Aged15to24,12378
25/11/2020,Aged25to34,11942
25/11/2020,Aged35to44,11109
25/11/2020,Aged45to54,10730
25/11/2020,Aged55to64,7615
26/11/2020,Aged1to4,1803
26/11/2020,Aged5to14,4432
26/11/2020,Aged15to24,12425
26/11/2020,Aged25to34,11976
26/11/2020,Aged35to44,11148
26/11/2020,Aged45to54,10762
26/11/2020,Aged55to64,7642
27/11/2020,Aged1to4,1816
27/11/2020,Aged5to14,4467
27/11/2020,Aged15to24,12488
27/11/2020,Aged25to34,12030
27/11/2020,Aged35to44,11193
27/11/2020,Aged45to54,10818
27/11/2020,Aged55to64,7670
28/11/2020,Aged1to4,1828
28/11/2020,Aged5to14,4492
28/11/2020,Aged15to24,12534
28/11/2020,Aged25to34,12051
28/11/2020,Aged35to44,11224
28/11/2020,Aged45to54,10851
28/11/2020,Aged55to64,7685
29/11/2020,Aged1to4,1845
29/11/2020,Aged5to14,4518
29/11/2020,Aged15to24,12583
29/11/2020,Aged25to34,12085
29/11/2020,Aged35to44,11267
29/11/2020,Aged45to54,10875
29/11/2020,Aged55to64,7698
30/11/2020,Aged1to4,1861
30/11/2020,Aged5to14,4559
30/11/2020,Aged15to24,12625
30/11/2020,Aged25to34,12134
30/11/2020,Aged35to44,11318
30/11/2020,Aged45to54,10910
30/11/2020,Aged55to64,7726
01/12/2020,Aged1to4,1870
01/12/2020,Aged5to14,4592
01/12/2020,Aged15to24,12677
01/12/2020,Aged25to34,12186
01/12/2020,Aged35to44,11373
01/12/2020,Aged45to54,10953
01/12/2020,Aged55to64,7750
02/12/2020,Aged1to4,1884
02/12/2020,Aged5to14,4620
02/12/2020,Aged15to24,12731
02/12/2020,Aged25to34,12219
02/12/2020,Aged35to44,11419
02/12/2020,Aged45to54,10992
02/12/2020,Aged55to64,7771
03/12/2020,Aged1to4,1894
03/12/2020,Aged5to14,4654
03/12/2020,Aged15to24,12776
03/12/2020,Aged25to34,12252
03/12/2020,Aged35to44,11467
03/12/2020,Aged45to54,11026
03/12/2020,Aged55to64,7797
04/12/2020,Aged1to4,1900
04/12/2020,Aged5to14,4675
04/12/2020,Aged15to24,12806
04/12/2020,Aged25to34,12283
04/12/2020,Aged35to44,11489
04/12/2020,Aged45to54,11049
04/12/2020,Aged55to64,7818
05/12/2020,Aged1to4,1911
05/12/2020,Aged5to14,4719
05/12/2020,Aged15to24,12845
05/12/2020,Aged25to34,12330
05/12/2020,Aged35to44,11525
05/12/2020,Aged45to54,11087
05/12/2020,Aged55to64,7839
06/12/2020,Aged1to4,1927
06/12/2020,Aged5to14,4767
06/12/2020,Aged15to24,12901
06/12/2020,Aged25to34,12412
06/12/2020,Aged35to44,11586
06/12/2020,Aged45to54,11147
06/12/2020,Aged55to64,7886
07/12/2020,Aged1to4,1956
07/12/2020,Aged5to14,4819
07/12/2020,Aged15to24,12935
07/12/2020,Aged25to34,12456
07/12/2020,Aged35to44,11619
07/12/2020,Aged45to54,11186
07/12/2020,Aged55to64,7908
08/12/2020,Aged1to4,1970
08/12/2020,Aged5to14,4851
08/12/2020,Aged15to24,12963
08/12/2020,Aged25to34,12490
08/12/2020,Aged35to44,11662
08/12/2020,Aged45to54,11219
08/12/2020,Aged55to64,7931
09/12/2020,Aged1to4,1976
09/12/2020,Aged5to14,4877
09/12/2020,Aged15to24,12991
09/12/2020,Aged25to34,12527
09/12/2020,Aged35to44,11694
09/12/2020,Aged45to54,11254
09/12/2020,Aged55to64,7957
10/12/2020,Aged1to4,1985
10/12/2020,Aged5to14,4902
10/12/2020,Aged15to24,13026
10/12/2020,Aged25to34,12560
10/12/2020,Aged35to44,11732
10/12/2020,Aged45to54,11287
10/12/2020,Aged55to64,7976
11/12/2020,Aged1to4,1996
11/12/2020,Aged5to14,4943
11/12/2020,Aged15to24,13065
11/12/2020,Aged25to34,12608
11/12/2020,Aged35to44,11779
11/12/2020,Aged45to54,11332
11/12/2020,Aged55to64,8024
12/12/2020,Aged1to4,2010
12/12/2020,Aged5to14,4972
12/12/2020,Aged15to24,13120
12/12/2020,Aged25to34,12666
12/12/2020,Aged35to44,11833
12/12/2020,Aged45to54,11385
12/12/2020,Aged55to64,8046
13/12/2020,Aged1to4,2020
13/12/2020,Aged5to14,5003
13/12/2020,Aged15to24,13154
13/12/2020,Aged25to34,12715
13/12/2020,Aged35to44,11871
13/12/2020,Aged45to54,11425
13/12/2020,Aged55to64,8065
14/12/2020,Aged1to4,2038
14/12/2020,Aged5to14,5061
14/12/2020,Aged15to24,13228
14/12/2020,Aged25to34,12788
14/12/2020,Aged35to44,11930
14/12/2020,Aged45to54,11493
14/12/2020,Aged55to64,8098
15/12/2020,Aged1to4,2040
15/12/2020,Aged5to14,5100
15/12/2020,Aged15to24,13273
15/12/2020,Aged25to34,12826
15/12/2020,Aged35to44,11978
15/12/2020,Aged45to54,11525
15/12/2020,Aged55to64,8119
16/12/2020,Aged1to4,2045
16/12/2020,Aged5to14,5138
16/12/2020,Aged15to24,13335
16/12/2020,Aged25to34,12872
16/12/2020,Aged35to44,12037
16/12/2020,Aged45to54,11564
16/12/2020,Aged55to64,8158
17/12/2020,Aged1to4,2063
17/12/2020,Aged5to14,5196
17/12/2020,Aged15to24,13398
17/12/2020,Aged25to34,12938
17/12/2020,Aged35to44,12116
17/12/2020,Aged45to54,11628
17/12/2020,Aged55to64,8206
18/12/2020,Aged1to4,2081
18/12/2020,Aged5to14,5234
18/12/2020,Aged15to24,13471
18/12/2020,Aged25to34,13026
18/12/2020,Aged35to44,12184
18/12/2020,Aged45to54,11707
18/12/2020,Aged55to64,8269
19/12/2020,Aged1to4,2100
19/12/2020,Aged5to14,5280
19/12/2020,Aged15to24,13543
19/12/2020,Aged25to34,13153
19/12/2020,Aged35to44,12268
19/12/2020,Aged45to54,11779
19/12/2020,Aged55to64,8347
20/12/2020,Aged1to4,2123
20/12/2020,Aged5to14,5339
20/12/2020,Aged15to24,13614
20/12/2020,Aged25to34,13250
20/12/2020,Aged35to44,12363
20/12/2020,Aged45to54,11862
20/12/2020,Aged55to64,8405
21/12/2020,Aged1to4,2155
21/12/2020,Aged5to14,5410
21/12/2020,Aged15to24,13774
21/12/2020,Aged25to34,13368
21/12/2020,Aged35to44,12496
21/12/2020,Aged45to54,11964
21/12/2020,Aged55to64,8481
22/12/2020,Aged1to4,2188
22/12/2020,Aged5to14,5479
22/12/2020,Aged15to24,13872
22/12/2020,Aged25to34,13502
22/12/2020,Aged35to44,12610
22/12/2020,Aged45to54,12071
22/12/2020,Aged55to64,8563
23/12/2020,Aged1to4,2237
23/12/2020,Aged5to14,5569
23/12/2020,Aged15to24,14021
23/12/2020,Aged25to34,13663
23/12/2020,Aged35to44,12782
23/12/2020,Aged45to54,12211
23/12/2020,Aged55to64,8665
24/12/2020,Aged1to4,2267
24/12/2020,Aged5to14,5638
24/12/2020,Aged15to24,14211
24/12/2020,Aged25to34,13820
24/12/2020,Aged35to44,12944
24/12/2020,Aged45to54,12341
24/12/2020,Aged55to64,8771
25/12/2020,Aged1to4,2305
25/12/2020,Aged5to14,5709
25/12/2020,Aged15to24,14403
25/12/2020,Aged25to34,13995
25/12/2020,Aged35to44,13088
25/12/2020,Aged45to54,12471
25/12/2020,Aged55to64,8861
26/12/2020,Aged1to4,2343
26/12/2020,Aged5to14,5787
26/12/2020,Aged15to24,14598
26/12/2020,Aged25to34,14188
26/12/2020,Aged35to44,13266
26/12/2020,Aged45to54,12603
26/12/2020,Aged55to64,8966
27/12/2020,Aged1to4,2378
27/12/2020,Aged5to14,5885
27/12/2020,Aged15to24,14888
27/12/2020,Aged25to34,14448
27/12/2020,Aged35to44,13434
27/12/2020,Aged45to54,12779
27/12/2020,Aged55to64,9121
28/12/2020,Aged1to4,2395
28/12/2020,Aged5to14,5926
28/12/2020,Aged15to24,15029
28/12/2020,Aged25to34,14621
28/12/2020,Aged35to44,13540
28/12/2020,Aged45to54,12877
28/12/2020,Aged55to64,9199
29/12/2020,Aged1to4,2429
29/12/2020,Aged5to14,5970
29/12/2020,Aged15to24,15184
29/12/2020,Aged25to34,14789
29/12/2020,Aged35to44,13669
29/12/2020,Aged45to54,12965
29/12/2020,Aged55to64,9276
30/12/2020,Aged1to4,2468
30/12/2020,Aged5to14,6083
30/12/2020,Aged15to24,15501
30/12/2020,Aged25to34,15114
30/12/2020,Aged35to44,13888
30/12/2020,Aged45to54,13172
30/12/2020,Aged55to64,9443
31/12/2020,Aged1to4,2507
31/12/2020,Aged5to14,6172
31/12/2020,Aged15to24,15898
31/12/2020,Aged25to34,15456
31/12/2020,Aged35to44,14157
31/12/2020,Aged45to54,13416
31/12/2020,Aged55to64,9632
01/01/2021,Aged1to4,2540
01/01/2021,Aged5to14,6247
01/01/2021,Aged15to24,16270
01/01/2021,Aged25to34,15807
01/01/2021,Aged35to44,14375
01/01/2021,Aged45to54,13641
01/01/2021,Aged55to64,9809
02/01/2021,Aged1to4,2575
02/01/2021,Aged5to14,6336
02/01/2021,Aged15to24,16651
02/01/2021,Aged25to34,16174
02/01/2021,Aged35to44,14626
02/01/2021,Aged45to54,13877
02/01/2021,Aged55to64,10015
03/01/2021,Aged1to4,2677
03/01/2021,Aged5to14,6524
03/01/2021,Aged15to24,17431
03/01/2021,Aged25to34,16784
03/01/2021,Aged35to44,15151
03/01/2021,Aged45to54,14359
03/01/2021,Aged55to64,10390
04/01/2021,Aged1to4,2787
04/01/2021,Aged5to14,6811
04/01/2021,Aged15to24,18429
04/01/2021,Aged25to34,17776
04/01/2021,Aged35to44,15902
04/01/2021,Aged45to54,15100
04/01/2021,Aged55to64,10993
05/01/2021,Aged1to4,2925
05/01/2021,Aged5to14,7153
05/01/2021,Aged15to24,19567
05/01/2021,Aged25to34,19059
05/01/2021,Aged35to44,16845
05/01/2021,Aged45to54,15977
05/01/2021,Aged55to64,11809
06/01/2021,Aged1to4,3044
06/01/2021,Aged5to14,7472
06/01/2021,Aged15to24,20616
06/01/2021,Aged25to34,20109
06/01/2021,Aged35to44,17671
06/01/2021,Aged45to54,16746
06/01/2021,Aged55to64,12478
07/01/2021,Aged1to4,3193
07/01/2021,Aged5to14,7874
07/01/2021,Aged15to24,22131
07/01/2021,Aged25to34,21717
07/01/2021,Aged35to44,18929
07/01/2021,Aged45to54,17907
07/01/2021,Aged55to64,13450
08/01/2021,Aged1to4,3324
08/01/2021,Aged5to14,8182
08/01/2021,Aged15to24,23356
08/01/2021,Aged25to34,23013
08/01/2021,Aged35to44,20030
08/01/2021,Aged45to54,18897
08/01/2021,Aged55to64,14281
09/01/2021,Aged1to4,3464
09/01/2021,Aged5to14,8558
09/01/2021,Aged15to24,24906
09/01/2021,Aged25to34,24628
09/01/2021,Aged35to44,21416
09/01/2021,Aged45to54,20190
09/01/2021,Aged55to64,15311
10/01/2021,Aged1to4,3546
10/01/2021,Aged5to14,8790
10/01/2021,Aged15to24,25845
10/01/2021,Aged25to34,25544
10/01/2021,Aged35to44,22185
10/01/2021,Aged45to54,20907
10/01/2021,Aged55to64,15947
11/01/2021,Aged1to4,3670
11/01/2021,Aged5to14,9092
11/01/2021,Aged15to24,27120
11/01/2021,Aged25to34,26836
11/01/2021,Aged35to44,23308
11/01/2021,Aged45to54,22014
11/01/2021,Aged55to64,16791
12/01/2021,Aged1to4,3772
12/01/2021,Aged5to14,9346
12/01/2021,Aged15to24,28010
12/01/2021,Aged25to34,27686
12/01/2021,Aged35to44,24086
12/01/2021,Aged45to54,22770
12/01/2021,Aged55to64,17395
13/01/2021,Aged1to4,3829
13/01/2021,Aged5to14,9455
13/01/2021,Aged15to24,28464
13/01/2021,Aged25to34,28227
13/01/2021,Aged35to44,24588
13/01/2021,Aged45to54,23202
13/01/2021,Aged55to64,17809
14/01/2021,Aged1to4,3888
14/01/2021,Aged5to14,9610
14/01/2021,Aged15to24,28966
14/01/2021,Aged25to34,28846
14/01/2021,Aged35to44,25168
14/01/2021,Aged45to54,23853
14/01/2021,Aged55to64,18285
15/01/2021,Aged1to4,3962
15/01/2021,Aged5to14,9777
15/01/2021,Aged15to24,29527
15/01/2021,Aged25to34,29496
15/01/2021,Aged35to44,25841
15/01/2021,Aged45to54,24521
15/01/2021,Aged55to64,18813
16/01/2021,Aged1to4,4026
16/01/2021,Aged5to14,9924
16/01/2021,Aged15to24,30024
16/01/2021,Aged25to34,30075
16/01/2021,Aged35to44,26440
16/01/2021,Aged45to54,25109
16/01/2021,Aged55to64,19258
17/01/2021,Aged1to4,4102
17/01/2021,Aged5to14,10073
17/01/2021,Aged15to24,30459
17/01/2021,Aged25to34,30629
17/01/2021,Aged35to44,26979
17/01/2021,Aged45to54,25675
17/01/2021,Aged55to64,19656
18/01/2021,Aged1to4,4176
18/01/2021,Aged5to14,10235
18/01/2021,Aged15to24,30919
18/01/2021,Aged25to34,31136
18/01/2021,Aged35to44,27468
18/01/2021,Aged45to54,26148
18/01/2021,Aged55to64,20025
19/01/2021,Aged1to4,4215
19/01/2021,Aged5to14,10324
19/01/2021,Aged15to24,31264
19/01/2021,Aged25to34,31515
19/01/2021,Aged35to44,27854
19/01/2021,Aged45to54,26471
19/01/2021,Aged55to64,20274
20/01/2021,Aged1to4,4260
20/01/2021,Aged5to14,10421
20/01/2021,Aged15to24,31545
20/01/2021,Aged25to34,31861
20/01/2021,Aged35to44,28182
20/01/2021,Aged45to54,26785
20/01/2021,Aged55to64,20506
21/01/2021,Aged1to4,4303
21/01/2021,Aged5to14,10512
21/01/2021,Aged15to24,31854
21/01/2021,Aged25to34,32254
21/01/2021,Aged35to44,28629
21/01/2021,Aged45to54,27246
21/01/2021,Aged55to64,20812
22/01/2021,Aged1to4,4360
22/01/2021,Aged5to14,10617
22/01/2021,Aged15to24,32188
22/01/2021,Aged25to34,32719
22/01/2021,Aged35to44,29087
22/01/2021,Aged45to54,27718
22/01/2021,Aged55to64,21139
23/01/2021,Aged1to4,4419
23/01/2021,Aged5to14,10742
23/01/2021,Aged15to24,32525
23/01/2021,Aged25to34,33151
23/01/2021,Aged35to44,29476
23/01/2021,Aged45to54,28067
23/01/2021,Aged55to64,21429
24/01/2021,Aged1to4,4471
24/01/2021,Aged5to14,10832
24/01/2021,Aged15to24,32793
24/01/2021,Aged25to34,33507
24/01/2021,Aged35to44,29815
24/01/2021,Aged45to54,28363
24/01/2021,Aged55to64,21633
25/01/2021,Aged1to4,4498
25/01/2021,Aged5to14,10911
25/01/2021,Aged15to24,32996
25/01/2021,Aged25to34,33764
25/01/2021,Aged35to44,30048
25/01/2021,Aged45to54,28573
25/01/2021,Aged55to64,21802
26/01/2021,Aged1to4,4548
26/01/2021,Aged5to14,10976
26/01/2021,Aged15to24,33173
26/01/2021,Aged25to34,34004
26/01/2021,Aged35to44,30279
26/01/2021,Aged45to54,28786
26/01/2021,Aged55to64,21957
27/01/2021,Aged1to4,4571
27/01/2021,Aged5to14,11020
27/01/2021,Aged15to24,33292
27/01/2021,Aged25to34,34146
27/01/2021,Aged35to44,30412
27/01/2021,Aged45to54,28928
27/01/2021,Aged55to64,22058
28/01/2021,Aged1to4,4618
28/01/2021,Aged5to14,11085
28/01/2021,Aged15to24,33476
28/01/2021,Aged25to34,34351
28/01/2021,Aged35to44,30634
28/01/2021,Aged45to54,29136
28/01/2021,Aged55to64,22200
29/01/2021,Aged1to4,4655
29/01/2021,Aged5to14,11174
29/01/2021,Aged15to24,33694
29/01/2021,Aged25to34,34564
29/01/2021,Aged35to44,30884
29/01/2021,Aged45to54,29359
29/01/2021,Aged55to64,22351
30/01/2021,Aged1to4,4687
30/01/2021,Aged5to14,11237
30/01/2021,Aged15to24,33873
30/01/2021,Aged25to34,34776
30/01/2021,Aged35to44,31067
30/01/2021,Aged45to54,29556
30/01/2021,Aged55to64,22506
31/01/2021,Aged1to4,4736
31/01/2021,Aged5to14,11326
31/01/2021,Aged15to24,34060
31/01/2021,Aged25to34,35023
31/01/2021,Aged35to44,31306
31/01/2021,Aged45to54,29772
31/01/2021,Aged55to64,22648
01/02/2021,Aged1to4,4777
01/02/2021,Aged5to14,11392
01/02/2021,Aged15to24,34265
01/02/2021,Aged25to34,35221
01/02/2021,Aged35to44,31540
01/02/2021,Aged45to54,29943
01/02/2021,Aged55to64,22778
02/02/2021,Aged1to4,4801
02/02/2021,Aged5to14,11444
02/02/2021,Aged15to24,34419
02/02/2021,Aged25to34,35404
02/02/2021,Aged35to44,31731
02/02/2021,Aged45to54,30103
02/02/2021,Aged55to64,22894
03/02/2021,Aged1to4,4824
03/02/2021,Aged5to14,11496
03/02/2021,Aged15to24,34551
03/02/2021,Aged25to34,35528
03/02/2021,Aged35to44,31888
03/02/2021,Aged45to54,30234
03/02/2021,Aged55to64,22986
04/02/2021,Aged1to4,4859
04/02/2021,Aged5to14,11565
04/02/2021,Aged15to24,34691
04/02/2021,Aged25to34,35683
04/02/2021,Aged35to44,32052
04/02/2021,Aged45to54,30394
04/02/2021,Aged55to64,23093
05/02/2021,Aged1to4,4893
05/02/2021,Aged5to14,11654
05/02/2021,Aged15to24,34912
05/02/2021,Aged25to34,35890
05/02/2021,Aged35to44,32262
05/02/2021,Aged45to54,30587
05/02/2021,Aged55to64,23250
06/02/2021,Aged1to4,4927
06/02/2021,Aged5to14,11738
06/02/2021,Aged15to24,35075
06/02/2021,Aged25to34,36063
06/02/2021,Aged35to44,32411
06/02/2021,Aged45to54,30749
06/02/2021,Aged55to64,23371
07/02/2021,Aged1to4,4963
07/02/2021,Aged5to14,11812
07/02/2021,Aged15to24,35189
07/02/2021,Aged25to34,36183
07/02/2021,Aged35to44,32590
07/02/2021,Aged45to54,30878
07/02/2021,Aged55to64,23438
08/02/2021,Aged1to4,4992
08/02/2021,Aged5to14,11912
08/02/2021,Aged15to24,35398
08/02/2021,Aged25to34,36351
08/02/2021,Aged35to44,32748
08/02/2021,Aged45to54,31024
08/02/2021,Aged55to64,23537
09/02/2021,Aged1to4,5050
09/02/2021,Aged5to14,11998
09/02/2021,Aged15to24,35538
09/02/2021,Aged25to34,36477
09/02/2021,Aged35to44,32865
09/02/2021,Aged45to54,31144
09/02/2021,Aged55to64,23602
10/02/2021,Aged1to4,5072
10/02/2021,Aged5to14,12048
10/02/2021,Aged15to24,35627
10/02/2021,Aged25to34,36553
10/02/2021,Aged35to44,32962
10/02/2021,Aged45to54,31235
10/02/2021,Aged55to64,23650
11/02/2021,Aged1to4,5132
11/02/2021,Aged5to14,12155
11/02/2021,Aged15to24,35784
11/02/2021,Aged25to34,36728
11/02/2021,Aged35to44,33114
11/02/2021,Aged45to54,31366
11/02/2021,Aged55to64,23764
12/02/2021,Aged1to4,5171
12/02/2021,Aged5to14,12240
12/02/2021,Aged15to24,35930
12/02/2021,Aged25to34,36877
12/02/2021,Aged35to44,33258
12/02/2021,Aged45to54,31481
12/02/2021,Aged55to64,23849
13/02/2021,Aged1to4,5215
13/02/2021,Aged5to14,12329
13/02/2021,Aged15to24,36086
13/02/2021,Aged25to34,37050
13/02/2021,Aged35to44,33402
13/02/2021,Aged45to54,31591
13/02/2021,Aged55to64,23944
14/02/2021,Aged1to4,5263
14/02/2021,Aged5to14,12445
14/02/2021,Aged15to24,36339
14/02/2021,Aged25to34,37226
14/02/2021,Aged35to44,33561
14/02/2021,Aged45to54,31718
14/02/2021,Aged55to64,24040
15/02/2021,Aged1to4,5318
15/02/2021,Aged5to14,12541
15/02/2021,Aged15to24,36502
15/02/2021,Aged25to34,37355
15/02/2021,Aged35to44,33673
15/02/2021,Aged45to54,31822
15/02/2021,Aged55to64,24097
16/02/2021,Aged1to4,5365
16/02/2021,Aged5to14,12631
16/02/2021,Aged15to24,36687
16/02/2021,Aged25to34,37480
16/02/2021,Aged35to44,33795
16/02/2021,Aged45to54,31926
16/02/2021,Aged55to64,24166
17/02/2021,Aged1to4,5404
17/02/2021,Aged5to14,12719
17/02/2021,Aged15to24,36858
17/02/2021,Aged25to34,37597
17/02/2021,Aged35to44,33887
17/02/2021,Aged45to54,32007
17/02/2021,Aged55to64,24226
18/02/2021,Aged1to4,5431
18/02/2021,Aged5to14,12765
18/02/2021,Aged15to24,36999
18/02/2021,Aged25to34,37687
18/02/2021,Aged35to44,33997
18/02/2021,Aged45to54,32106
18/02/2021,Aged55to64,24282
19/02/2021,Aged1to4,5469
19/02/2021,Aged5to14,12837
19/02/2021,Aged15to24,37163
19/02/2021,Aged25to34,37848
19/02/2021,Aged35to44,34152
19/02/2021,Aged45to54,32219
19/02/2021,Aged55to64,24368
20/02/2021,Aged1to4,5512
20/02/2021,Aged5to14,12907
20/02/2021,Aged15to24,37347
20/02/2021,Aged25to34,37977
20/02/2021,Aged35to44,34271
20/02/2021,Aged45to54,32299
20/02/2021,Aged55to64,24428
21/02/2021,Aged1to4,5579
21/02/2021,Aged5to14,13004
21/02/2021,Aged15to24,37566
21/02/2021,Aged25to34,38116
21/02/2021,Aged35to44,34433
21/02/2021,Aged45to54,32406
21/02/2021,Aged55to64,24513
22/02/2021,Aged1to4,5622
22/02/2021,Aged5to14,13080
22/02/2021,Aged15to24,37715
22/02/2021,Aged25to34,38224
22/02/2021,Aged35to44,34538
22/02/2021,Aged45to54,32473
22/02/2021,Aged55to64,24580
23/02/2021,Aged1to4,5667
23/02/2021,Aged5to14,13155
23/02/2021,Aged15to24,37838
23/02/2021,Aged25to34,38331
23/02/2021,Aged35to44,34635
23/02/2021,Aged45to54,32581
23/02/2021,Aged55to64,24655
24/02/2021,Aged1to4,5702
24/02/2021,Aged5to14,13226
